Age,DailyRate,DistanceFromHome,EducationField,HourlyRate,JobRole,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_x_JobRole,OverTime_x_JobLevel,OverTime_x_StockOptionLevel,OverTime_x_MaritalStatus,JobRole_x_JobLevel,JobRole_x_StockOptionLevel,JobRole_x_MaritalStatus,JobLevel_x_StockOptionLevel,JobLevel_x_MaritalStatus,StockOptionLevel_x_MaritalStatus,RiskScore,ULTRA_HIGH_RISK,SALES_SINGLE_RISK,SALES_NO_STOCKS,OVERTIME_JUNIOR,TRIPLE_THREAT,COMPANY_LOYALTY_RATIO,ROLE_STABILITY_RATIO,MANAGER_STABILITY_RATIO,CAREER_PROGRESSION_RATE,INCOME_PER_EXPERIENCE_YEAR,INCOME_PER_AGE,INCOME_VS_LEVEL_MEDIAN,INCOME_PERCENTILE_IN_LEVEL,PROMOTION_STAGNATION,AGE_LEVEL_MISMATCH,SLOW_CAREER_PROGRESSION,NEW_HIRE_RISK,OVERALL_SATISFACTION,LOW_ENGAGEMENT_FLAG,HIGH_ENGAGEMENT_FLAG,LOW_INVOLVEMENT_RISK,YOUNG_INEXPERIENCED,SINGLE_NO_FINANCIAL_TIES,REMOTE_WORK_CANDIDATE,HIGH_TRAVEL_BURDEN,TOTAL_RISK_FLAGS,WEIGHTED_RISK_SCORE,TENURE_COMPOSITE,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_2,Education_3,Education_4,Education_5,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,Gender_Male,JobInvolvement_2,JobInvolvement_3,JobInvolvement_4,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,MaritalStatus_Married,MaritalStatus_Single,PerformanceRating_4,RelationshipSatisfaction_2,RelationshipSatisfaction_3,RelationshipSatisfaction_4,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,RiskSegment_Medium Risk,RiskSegment_High Risk,FINAL_RISK_CATEGORY_Low,FINAL_RISK_CATEGORY_Medium,FINAL_RISK_CATEGORY_High
-0.0059287433014748306,0.8118287439129986,0.2515599993104889,0.5621680488745575,-0.22858033125733732,-1.8578241118406367,-0.382376229994992,0.01628424103431539,0.909081332508532,0,-0.04285203040678988,0.44483122417710874,-0.5908854593876777,-0.9685340002745179,-1.1784158720975106,-0.6747139520622047,-1.1516060317764978,-1.4644489485256824,-0.6110165347774096,-0.9568938130037619,-0.632885496339195,-1.935705003750657,-1.9316714128584795,-1.851820644226379,-0.2427911343330458,-0.10973997345517136,-1.3264391469461638,-0.1874243013269244,0,0,0,0,0,0.06666666666666667,0.0,0.0,0.13333333333333333,-0.8306858917235269,-0.42417856263144155,-0.519844675390313,0.32397003745318353,0,0,1,1,-2.501667184094862,1,0,1,0,0,0,0,1.4199511126207556,-0.14031920845326246,-1.17005388054867,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.4824872868925714,1.257595836643482,-0.6194326864742145,-0.9474101128241272,-1.557630960749928,0.6234440265907459,-0.8613430260076209,-0.5586123117780178,2.494914885342871,1,-0.8671692698683078,0.8192396849403396,-0.5908854593876777,0.468645484003799,-1.1784158720975106,-0.06223230360076107,0.7942744773124236,1.6277283815837615,0.9744046639828586,2.5255413610040316,1.3154933255624588,0.5713383920210726,0.8525319061644442,0.6024957555681203,-0.4584695727246179,-0.9849024753313375,2.9243649734706643,0.10624648545709242,0,0,0,1,0,0.5555555555555556,0.0,0.7,0.05555555555555555,-1.2040089960408866,-1.1973052321598516,-0.4059833315204353,0.3830570902394107,0,1,1,0,-0.13372812726429742,0,0,0,0,0,0,0,0.7426254691794755,0.4900745178463199,0.12382331372412128,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False
0.5256484103392559,-0.6234433238895467,2.117972897420567,-0.19262103197478492,0.559005226960494,1.0369887163293097,1.4267781445812073,0.08470402830728936,0.909081332508532,0,-0.3176244435606292,1.4432537862123909,-0.5908854593876777,2.0655115776463733,-0.07214791053658234,0.5502493448606826,1.0722574071822695,-0.021432861141275263,0.18169406460272453,-0.4594030738597913,-0.632885496339195,1.2677393352909976,1.058769189055031,1.0115484888672035,1.698314811191103,1.6405850302971607,0.4953340475181911,-1.2420301283529631,0,0,0,0,0,0.8695652173913043,0.2,0.4,0.17391304347826086,-0.2769454323441083,1.4205012075621262,-0.7601816365294377,0.19811320754716982,1,0,0,0,0.45825663694334395,0,0,0,0,0,0,1,0.06529982573819527,-0.45551607160305363,1.3368331833548626,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
0.3130175488829636,0.7701911583282831,-0.9927152660962302,0.5621680488745575,-0.42547672081179516,1.0369887163293097,0.1718685944064957,-0.14113804959997536,-0.2802938321172226,1,1.8805548616700853,-0.6783941581125837,-0.5908854593876777,-0.4894741721817456,-0.3487149009268144,-0.6747139520622047,-0.5956401720368059,1.833873536924391,1.3707599636729257,2.5255413610040316,1.3154933255624588,0.9891789579830276,1.265006471945618,1.0115484888672035,0.40424418084167046,-0.10973997345517136,2.9243649734706643,0.37599291203807605,0,0,0,0,0,0.6666666666666666,0.75,0.5,0.3333333333333333,1.068065041667322,0.1238914502676706,1.5846270595839769,0.9232209737827716,0,0,0,0,-0.13372812726429742,0,0,1,0,0,0,0,-0.612025817703085,-0.7707129347528449,-0.5231152834122743,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
1.907749009805156,-0.20706746804239193,-0.8682877395555583,0.5621680488745575,0.6082293243491086,-0.6171900426249454,2.7366985616554698,0.9839557967186797,0.909081332508532,1,-0.5923968567144685,1.5680566064668013,-0.5908854593876777,-0.32978756281748817,-0.6252818913170465,-0.3684731278314829,-0.039674312297114094,1.0092929155618726,2.5598258627431267,1.5305598827160907,1.3154933255624588,-0.40362292855682214,-0.5911290740696644,-0.6246624443291293,2.5610285647573914,2.5157475321733265,0.4953340475181911,-1.4181679461002317,0,0,0,0,0,0.20833333333333334,0.4,0.8,0.20833333333333334,0.2148390466178571,1.7938909736142035,0.058959036449593445,0.9420289855072463,0,0,0,0,-0.13372812726429742,0,0,0,0,0,0,0,-1.289351461144365,-0.7707129347528449,-0.36138063412817545,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
-0.11224417402962099,-0.42750174466735624,1.1225526850951923,0.5621680488745575,0.3621088374060362,-1.0307347323635092,-0.9250398192597321,-0.9317982469245917,-0.6767522203258074,0,-0.5923968567144685,-0.4287885176037632,-0.5908854593876777,0.14927226527528414,-0.9018488817072785,-0.3684731278314829,0.7942744773124236,-1.0521586378444232,-1.0073718344674767,-0.9568938130037619,0.016574110961356164,-1.100023871826747,-1.1067222812961317,-0.8973642665285182,-1.105504887899334,-0.6931816413726154,-0.7191814154580455,0.8114533422402582,0,0,0,0,0,1.0,0.125,0.875,0.125,-0.9320391090309376,-1.0868566949882996,-0.8896977303055706,0.16574585635359115,0,0,0,0,0.45825663694334395,0,0,0,0,1,0,1,0.06529982573819527,-0.14031920845326246,0.0429559890820717,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.5375058969422056,0.5105685658588808,-0.7438602130148864,-0.9474101128241272,-1.3115104738068555,0.2098993368521822,0.9374709600536253,0.724755523771687,0.11616455609136225,0,-0.04285203040678988,-0.17918287709494263,2.481138206618037,-0.010414344088973286,0.7575530606341138,1.468971817552848,0.7942744773124236,-0.43372317182253445,-0.21466123508734256,-0.9568938130037619,0.016574110961356164,0.15349782605911771,0.1307014160473899,0.3297939333687315,0.6199226192332425,1.0571433623797166,-0.7191814154580455,-0.33288409487167303,0,0,0,0,0,0.7,1.0,1.0,0.3,0.8073299958935546,1.6757609728460219,0.41762500028658806,0.8256880733944955,1,0,0,0,1.0502414011509853,0,1,0,0,1,0,0,0.06529982573819527,0.17487765469652872,0.447292612292319,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-1.2817139120392287,-0.5548637711617801,-0.6194326864742145,-0.19262103197478492,1.0512462008466388,1.0369887163293097,-0.49012307832080354,0.551718758863481,-0.6767522203258074,0,-0.8671692698683078,-0.803196978366994,-1.3588913758891064,-0.32978756281748817,-0.6252818913170465,-0.6747139520622047,-0.31765724216696,-0.021432861141275263,-0.6110165347774096,-0.9568938130037619,-0.632885496339195,0.9891789579830276,0.9556505476097377,1.0115484888672035,-0.2427911343330458,-0.10973997345517136,-1.3264391469461638,0.6919490945398946,0,0,0,0,0,1.0,0.4,0.6,0.4,0.2636070446095499,-0.030871183678064355,-0.928960262674494,0.14606741573033707,0,0,0,0,-0.13372812726429742,0,0,1,0,0,0,0,-0.612025817703085,-0.7707129347528449,-0.4422479587702248,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-1.8132910656799595,-1.666832233247711,-0.6194326864742145,2.071746210573242,0.9035739086807953,-1.0307347323635092,-0.7554574476145008,-0.1787547376234984,-0.6767522203258074,0,1.0562376222085674,-1.3024082593846351,-0.5908854593876777,-0.9685340002745179,-1.1784158720975106,-0.6747139520622047,-1.1516060317764978,-1.0521586378444232,-1.0073718344674767,-0.9568938130037619,0.016574110961356164,-1.100023871826747,-1.1067222812961317,-0.8973642665285182,-1.105504887899334,-0.6931816413726154,-0.7191814154580455,1.2248137492595201,0,0,0,0,1,1.0,0.0,0.0,1.0,4.622017917425572,-0.23731698330045653,0.3981133313951143,0.6860036832412523,0,0,0,1,-1.9096824198872204,1,0,0,1,1,0,0,2.0972767560620356,2.066058833595276,-1.17005388054867,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
0.5256484103392559,0.0011204598811854665,1.7446903177985518,-0.9474101128241272,-1.0653899868637833,0.2098993368521822,1.9369729139089946,0.23190593578047197,-0.2802938321172226,0,-0.3176244435606292,0.569634044431519,-0.5908854593876777,-0.9685340002745179,-1.1784158720975106,-0.6747139520622047,-1.1516060317764978,-0.43372317182253445,0.18169406460272453,-0.9568938130037619,0.016574110961356164,0.2927780147131027,0.1307014160473899,0.3297939333687315,1.4826363727995309,1.9323058642558828,-0.7191814154580455,-0.9294490823703849,0,0,0,0,0,0.0625,0.0,0.0,0.25,0.5682315768173998,1.9821609129685551,-0.11980035180605686,0.46226415094339623,0,0,0,1,-0.13372812726429742,0,0,0,0,1,0,0,0.06529982573819527,-0.14031920845326246,-1.17005388054867,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
